name,time,Altitude,Latitude,Longitude,PlaneID,TimeLag,host,region
gps,1634225058000000000,293.3970031738281,38.12924575805664,-84.49187469482422,0013A20041D1CB94,-0.8753457069396973,,
gps,1634225059000000000,293.5,38.129180908203125,-84.49191284179688,0013A20041D1CB94,-1.2990496158599854,,
gps,1634225060000000000,293.3909912109375,38.12911605834961,-84.49195098876953,0013A20041D1CB94,-1.2940325736999512,,
gps,1634225061000000000,293.32501220703125,38.129051208496094,-84.49198913574219,0013A20041D1CB94,-1.2998650074005127,,
gps,1634225062000000000,293.3030090332031,38.12898635864258,-84.49202728271484,0013A20041D1CB94,-1.2919247150421143,,
gps,1634225063000000000,293.3210144042969,38.12892150878906,-84.4920654296875,0013A20041D1CB94,-1.286210536956787,,
gps,1634225064000000000,293.385009765625,38.12885284423828,-84.49210357666016,0013A20041D1CB94,-1.2615563869476318,,
gps,1634225065000000000,293.4360046386719,38.128787994384766,-84.49214172363281,0013A20041D1CB94,-1.3009333610534668,,
gps,1634225066000000000,293.44000244140625,38.12872314453125,-84.49217987060547,0013A20041D1CB94,-1.2943856716156006,,
gps,1634225067000000000,293.3420104980469,38.128658294677734,-84.49221801757812,0013A20041D1CB94,-1.286165475845337,,
gps,1634225068000000000,293.2640075683594,38.12858963012695,-84.49225616455078,0013A20041D1CB94,-0.8906903266906738,,
gps,1634225069000000000,293.14898681640625,38.12852478027344,-84.49229431152344,0013A20041D1CB94,-1.2847800254821777,,
gps,1634225070000000000,293.156005859375,38.12845993041992,-84.4923324584961,0013A20041D1CB94,0.33808469772338867,,
gps,1634225071000000000,293.1289978027344,38.128395080566406,-84.49237060546875,0013A20041D1CB94,-0.5179824829101562,,
gps,1634225072000000000,293.1390075683594,38.12833023071289,-84.4924087524414,0013A20041D1CB94,-1.2794606685638428,,
gps,1634225073000000000,293.010986328125,38.12826156616211,-84.49244689941406,0013A20041D1CB94,-1.2868883609771729,,
gps,1634225074000000000,293.00799560546875,38.128196716308594,-84.49248504638672,0013A20041D1CB94,-1.2943902015686035,,
gps,1634225075000000000,293.0050048828125,38.12812805175781,-84.49252319335938,0013A20041D1CB94,-1.2876291275024414,,
gps,1634225076000000000,293.0690002441406,38.1280632019043,-84.49256134033203,0013A20041D1CB94,-1.2796318531036377,,
gps,1634225077000000000,293.0530090332031,38.12799835205078,-84.49259185791016,0013A20041D1CB94,-0.15212130546569824,,
gps,1634225078000000000,292.9960021972656,38.127933502197266,-84.49263000488281,0013A20041D1CB94,-0.7134206295013428,,
gps,1634225079000000000,293.02099609375,38.127864837646484,-84.49266815185547,0013A20041D1CB94,-1.2856814861297607,,
gps,1634225080000000000,293.0589904785156,38.12779998779297,-84.49270629882812,0013A20041D1CB94,-1.2962629795074463,,
gps,1634225081000000000,293.0769958496094,38.12773513793945,-84.49274444580078,0013A20041D1CB94,-1.2893867492675781,,
gps,1634225082000000000,293.0220031738281,38.12767028808594,-84.49279022216797,0013A20041D1CB94,-1.2625913619995117,,
gps,1634225083000000000,292.92401123046875,38.12760543823242,-84.4928207397461,0013A20041D1CB94,-1.2895305156707764,,
gps,1634225084000000000,292.9259948730469,38.127540588378906,-84.49285888671875,0013A20041D1CB94,-1.295135259628296,,
